,response,stimuli,trial_type,workerid,stimuli_index,condition_index,latin_square_index
4014,SomewhatUnlikely,0.163934426,probability-language-generation,S27721,29,5,5
4015,SomewhatLikely,0.819672131,probability-language-generation,S27721,29,5,5
4016,VeryUnlikely,0.327868852,probability-language-generation,S27721,29,5,5
4017,VeryLikely,0.655737705,probability-language-generation,S27721,29,5,5
4018,SomewhatUnlikely,0.491803279,probability-language-generation,S27721,29,5,5
4019,Red,354,color-naming-isolation,S27721,29,5,5
4020,Yellow,54,color-naming-isolation,S27721,29,5,5
4021,Purple,294,color-naming-isolation,S27721,29,5,5
4022,Green,114,color-naming-isolation,S27721,29,5,5
4023,Blue,234,color-naming-isolation,S27721,29,5,5
4024,Reject,174,color-naming-isolation,S27721,29,5,5
4025,SomewhatLikely,0.196721311,probability-language-generation,S4759,1,3,1
4026,SomewhatLikely,0.360655738,probability-language-generation,S4759,1,3,1
4027,SomewhatUnlikely,0.032786885,probability-language-generation,S4759,1,3,1
4028,SomewhatLikely,0.524590164,probability-language-generation,S4759,1,3,1
4029,Likely,0.852459016,probability-language-generation,S4759,1,3,1
4030,Unlikely,0.68852459,probability-language-generation,S4759,1,3,1
4031,Green,66,color-naming-isolation,S4759,1,3,1
4032,Green,126,color-naming-isolation,S4759,1,3,1
4033,Red,6,color-naming-isolation,S4759,1,3,1
4034,Blue,186,color-naming-isolation,S4759,1,3,1
4035,Purple,306,color-naming-isolation,S4759,1,3,1
4036,Blue,246,color-naming-isolation,S4759,1,3,1
4037,Green,132,color-naming-isolation,S47991,2,4,2
4038,Blue,192,color-naming-isolation,S47991,2,4,2
4039,Green,72,color-naming-isolation,S47991,2,4,2
4040,Blue,252,color-naming-isolation,S47991,2,4,2
4041,Red,12,color-naming-isolation,S47991,2,4,2
4042,Reject,312,color-naming-isolation,S47991,2,4,2
4043,SomewhatLikely,0.37704918,probability-language-generation,S47991,2,4,2
4044,VeryLikely,0.540983607,probability-language-generation,S47991,2,4,2
4045,SomewhatUnlikely,0.213114754,probability-language-generation,S47991,2,4,2
4046,VeryLikely,0.704918033,probability-language-generation,S47991,2,4,2
4047,VeryUnlikely,0.049180328,probability-language-generation,S47991,2,4,2
4048,VeryLikely,0.868852459,probability-language-generation,S47991,2,4,2
4049,Blue,222,color-naming-isolation,S1895,27,4,3
4050,Purple,282,color-naming-isolation,S1895,27,4,3
4051,Green,162,color-naming-isolation,S1895,27,4,3
4052,Reject,342,color-naming-isolation,S1895,27,4,3
4053,Green,102,color-naming-isolation,S1895,27,4,3
4054,Yellow,42,color-naming-isolation,S1895,27,4,3
4055,VeryLikely,0.62295082,probability-language-generation,S1895,27,4,3
4056,VeryLikely,0.786885246,probability-language-generation,S1895,27,4,3
4057,SomewhatLikely,0.459016393,probability-language-generation,S1895,27,4,3
4058,Likely,0.950819672,probability-language-generation,S1895,27,4,3
4059,SomewhatUnlikely,0.295081967,probability-language-generation,S1895,27,4,3
4060,Unlikely,0.131147541,probability-language-generation,S1895,27,4,3
4061,Purple,288,color-naming-isolation,S18858,28,3,4
4062,Red,348,color-naming-isolation,S18858,28,3,4
4063,Blue,228,color-naming-isolation,S18858,28,3,4
4064,Yellow,48,color-naming-isolation,S18858,28,3,4
4065,Green,168,color-naming-isolation,S18858,28,3,4
4066,Green,108,color-naming-isolation,S18858,28,3,4
4067,Likely,0.803278689,probability-language-generation,S18858,28,3,4
4068,Likely,0.967213115,probability-language-generation,S18858,28,3,4
4069,SomewhatLikely,0.639344262,probability-language-generation,S18858,28,3,4
4070,Unlikely,0.147540984,probability-language-generation,S18858,28,3,4
4071,SomewhatUnlikely,0.475409836,probability-language-generation,S18858,28,3,4
4072,Unlikely,0.31147541,probability-language-generation,S18858,28,3,4
4073,Pink,342,color-naming-isolation,S70351,17,5,5
4074,Yellow,42,color-naming-isolation,S70351,17,5,5
4075,Purple,282,color-naming-isolation,S70351,17,5,5
4076,Green,102,color-naming-isolation,S70351,17,5,5
4077,Blue,222,color-naming-isolation,S70351,17,5,5
4078,Green,162,color-naming-isolation,S70351,17,5,5
4079,VeryLikely,0.950819672,probability-language-generation,S70351,17,5,5
4080,VeryUnlikely,0.131147541,probability-language-generation,S70351,17,5,5
4081,SomewhatLikely,0.786885246,probability-language-generation,S70351,17,5,5
4082,SomewhatUnlikely,0.295081967,probability-language-generation,S70351,17,5,5
4083,SomewhatLikely,0.62295082,probability-language-generation,S70351,17,5,5
4084,SomewhatUnlikely,0.459016393,probability-language-generation,S70351,17,5,5
4085,sky Blue,198,color-naming-isolation,S69112,3,0,3
4086,Blue,258,color-naming-isolation,S69112,3,0,3
4087,peGreen,138,color-naming-isolation,S69112,3,0,3
4088,fushia,318,color-naming-isolation,S69112,3,0,3
4089,lime Green,78,color-naming-isolation,S69112,3,0,3
4090,Red,18,color-naming-isolation,S69112,3,0,3
4091,fairly Likely,0.557377049,probability-language-generation,S69112,3,0,3
4092,VeryLikely,0.721311475,probability-language-generation,S69112,3,0,3
4093,SomewhatLikely,0.393442623,probability-language-generation,S69112,3,0,3
4094,almost certain,0.885245902,probability-language-generation,S69112,3,0,3
4095,Unlikely,0.229508197,probability-language-generation,S69112,3,0,3
4096,VeryUnlikely,0.06557377,probability-language-generation,S69112,3,0,3
4097,Unlikely,0.229508197,probability-language-generation,S30567,13,1,1
4098,Unlikely,0.393442623,probability-language-generation,S30567,13,1,1
4099,Unlikely,0.06557377,probability-language-generation,S30567,13,1,1
4100,Likely,0.557377049,probability-language-generation,S30567,13,1,1
4101,Likely,0.885245902,probability-language-generation,S30567,13,1,1
4102,Likely,0.721311475,probability-language-generation,S30567,13,1,1
4103,Green,78,color-naming-isolation,S30567,13,1,1
4104,Green,138,color-naming-isolation,S30567,13,1,1
4105,Reject,18,color-naming-isolation,S30567,13,1,1
4106,Blue,198,color-naming-isolation,S30567,13,1,1
4107,Reject,318,color-naming-isolation,S30567,13,1,1
4108,Blue,258,color-naming-isolation,S30567,13,1,1
4109,VeryLikely,0.950819672,probability-language-generation,S62952,17,2,5
4110,Unlikely,0.131147541,probability-language-generation,S62952,17,2,5
4111,Likely,0.786885246,probability-language-generation,S62952,17,2,5
4112,Likely,0.295081967,probability-language-generation,S62952,17,2,5
4113,VeryLikely,0.62295082,probability-language-generation,S62952,17,2,5
4114,Likely,0.459016393,probability-language-generation,S62952,17,2,5
4115,Reject,342,color-naming-isolation,S62952,17,2,5
4116,Yellow,42,color-naming-isolation,S62952,17,2,5
4117,Reject,282,color-naming-isolation,S62952,17,2,5
4118,Green,102,color-naming-isolation,S62952,17,2,5
4119,Blue,222,color-naming-isolation,S62952,17,2,5
4120,Reject,162,color-naming-isolation,S62952,17,2,5
4121,SomewhatLikely,0.62295082,probability-language-generation,S40183,27,5,3
4122,SomewhatLikely,0.786885246,probability-language-generation,S40183,27,5,3
4123,SomewhatUnlikely,0.459016393,probability-language-generation,S40183,27,5,3
4124,VeryLikely,0.950819672,probability-language-generation,S40183,27,5,3
4125,SomewhatUnlikely,0.295081967,probability-language-generation,S40183,27,5,3
4126,SomewhatUnlikely,0.131147541,probability-language-generation,S40183,27,5,3
4127,Blue,222,color-naming-isolation,S40183,27,5,3
4128,Purple,282,color-naming-isolation,S40183,27,5,3
4129,Green,162,color-naming-isolation,S40183,27,5,3
4130,Red,342,color-naming-isolation,S40183,27,5,3
4131,Green,102,color-naming-isolation,S40183,27,5,3
4132,Orange,42,color-naming-isolation,S40183,27,5,3
4133,SomewhatLikely,0.524590164,probability-language-generation,S21785,21,3,3
4134,Likely,0.68852459,probability-language-generation,S21785,21,3,3
4135,SomewhatUnlikely,0.360655738,probability-language-generation,S21785,21,3,3
4136,Likely,0.852459016,probability-language-generation,S21785,21,3,3
4137,Unlikely,0.196721311,probability-language-generation,S21785,21,3,3
4138,Unlikely,0.032786885,probability-language-generation,S21785,21,3,3
4139,Blue,186,color-naming-isolation,S21785,21,3,3
4140,Blue,246,color-naming-isolation,S21785,21,3,3
4141,Green,126,color-naming-isolation,S21785,21,3,3
4142,Reject,306,color-naming-isolation,S21785,21,3,3
4143,Reject,66,color-naming-isolation,S21785,21,3,3
4144,Red,6,color-naming-isolation,S21785,21,3,3
4145,Green,120,color-naming-isolation,S45138,20,4,2
4146,Blue,180,color-naming-isolation,S45138,20,4,2
4147,Yellow,60,color-naming-isolation,S45138,20,4,2
4148,Blue,240,color-naming-isolation,S45138,20,4,2
4149,Red,0,color-naming-isolation,S45138,20,4,2
4150,Purple,300,color-naming-isolation,S45138,20,4,2
4151,SomewhatLikely,0.344262295,probability-language-generation,S45138,20,4,2
4152,SomewhatLikely,0.508196721,probability-language-generation,S45138,20,4,2
4153,VeryUnlikely,0.180327869,probability-language-generation,S45138,20,4,2
4154,VeryLikely,0.672131148,probability-language-generation,S45138,20,4,2
4155,VeryUnlikely,0.016393443,probability-language-generation,S45138,20,4,2
4156,VeryLikely,0.836065574,probability-language-generation,S45138,20,4,2
4157,Green,90,color-naming-isolation,S37863,25,2,1
4158,Green,150,color-naming-isolation,S37863,25,2,1
4159,Reject,30,color-naming-isolation,S37863,25,2,1
4160,Blue,210,color-naming-isolation,S37863,25,2,1
4161,Reject,330,color-naming-isolation,S37863,25,2,1
4162,Reject,270,color-naming-isolation,S37863,25,2,1
4163,Unlikely,0.262295082,probability-language-generation,S37863,25,2,1
4164,Unlikely,0.426229508,probability-language-generation,S37863,25,2,1
4165,VeryUnlikely,0.098360656,probability-language-generation,S37863,25,2,1
4166,VeryLikely,0.590163934,probability-language-generation,S37863,25,2,1
4167,VeryLikely,0.918032787,probability-language-generation,S37863,25,2,1
4168,VeryLikely,0.754098361,probability-language-generation,S37863,25,2,1
4169,Yellow,66,color-naming-isolation,S17579,1,5,1
4170,Green,126,color-naming-isolation,S17579,1,5,1
4171,Red,6,color-naming-isolation,S17579,1,5,1
4172,Blue,186,color-naming-isolation,S17579,1,5,1
4173,Pink,306,color-naming-isolation,S17579,1,5,1
4174,Blue,246,color-naming-isolation,S17579,1,5,1
4175,VeryUnlikely,0.196721311,probability-language-generation,S17579,1,5,1
4176,VeryUnlikely,0.360655738,probability-language-generation,S17579,1,5,1
4177,SomewhatUnlikely,0.032786885,probability-language-generation,S17579,1,5,1
4178,VeryLikely,0.524590164,probability-language-generation,S17579,1,5,1
4179,VeryLikely,0.852459016,probability-language-generation,S17579,1,5,1
4180,VeryLikely,0.68852459,probability-language-generation,S17579,1,5,1
4181,SomewhatUnlikely,0.442622951,probability-language-generation,S83207,26,3,2
4182,SomewhatLikely,0.606557377,probability-language-generation,S83207,26,3,2
4183,Unlikely,0.278688525,probability-language-generation,S83207,26,3,2
4184,Likely,0.770491803,probability-language-generation,S83207,26,3,2
4185,Likely,0.114754098,probability-language-generation,S83207,26,3,2
4186,Likely,0.93442623,probability-language-generation,S83207,26,3,2
4187,Green,156,color-naming-isolation,S83207,26,3,2
4188,Blue,216,color-naming-isolation,S83207,26,3,2
4189,Green,96,color-naming-isolation,S83207,26,3,2
4190,Purple,276,color-naming-isolation,S83207,26,3,2
4191,Yellow,36,color-naming-isolation,S83207,26,3,2
4192,Reject,336,color-naming-isolation,S83207,26,3,2
4193,VeryLikely,0.655737705,probability-language-generation,S13370,9,2,3
4194,VeryLikely,0.819672131,probability-language-generation,S13370,9,2,3
4195,Unlikely,0.491803279,probability-language-generation,S13370,9,2,3
4196,VeryLikely,0.983606557,probability-language-generation,S13370,9,2,3
4197,Unlikely,0.327868852,probability-language-generation,S13370,9,2,3
4198,VeryUnlikely,0.163934426,probability-language-generation,S13370,9,2,3
4199,Blue,234,color-naming-isolation,S13370,9,2,3
4200,Reject,294,color-naming-isolation,S13370,9,2,3
4201,Blue,174,color-naming-isolation,S13370,9,2,3
4202,Red,354,color-naming-isolation,S13370,9,2,3
4203,Green,114,color-naming-isolation,S13370,9,2,3
4204,Yellow,54,color-naming-isolation,S13370,9,2,3
4205,not probable,0.295081967,probability-language-generation,S80662,7,0,1
4206,more probable,0.459016393,probability-language-generation,S80662,7,0,1
4207,not at all probable,0.131147541,probability-language-generation,S80662,7,0,1
4208,highly probable,0.62295082,probability-language-generation,S80662,7,0,1
4209,completely possible,0.950819672,probability-language-generation,S80662,7,0,1
4210,most possible,0.786885246,probability-language-generation,S80662,7,0,1
4211,parrot Green,102,color-naming-isolation,S80662,7,0,1
4212,Green,162,color-naming-isolation,S80662,7,0,1
4213,honey,42,color-naming-isolation,S80662,7,0,1
4214,Blue,222,color-naming-isolation,S80662,7,0,1
4215,Red,342,color-naming-isolation,S80662,7,0,1
4216,violet,282,color-naming-isolation,S80662,7,0,1
4217,SomewhatLikely,0.770491803,probability-language-generation,S42784,16,5,4
4218,VeryLikely,0.93442623,probability-language-generation,S42784,16,5,4
4219,SomewhatLikely,0.606557377,probability-language-generation,S42784,16,5,4
4220,VeryUnlikely,0.114754098,probability-language-generation,S42784,16,5,4
4221,SomewhatUnlikely,0.442622951,probability-language-generation,S42784,16,5,4
4222,SomewhatUnlikely,0.278688525,probability-language-generation,S42784,16,5,4
4223,Purple,276,color-naming-isolation,S42784,16,5,4
4224,Pink,336,color-naming-isolation,S42784,16,5,4
4225,Blue,216,color-naming-isolation,S42784,16,5,4
4226,Orange,36,color-naming-isolation,S42784,16,5,4
4227,Green,156,color-naming-isolation,S42784,16,5,4
4228,Green,96,color-naming-isolation,S42784,16,5,4
4229,Yellow,48,color-naming-isolation,S90410,18,2,0
4230,Green,108,color-naming-isolation,S90410,18,2,0
4231,Red,348,color-naming-isolation,S90410,18,2,0
4232,Green,168,color-naming-isolation,S90410,18,2,0
4233,Reject,288,color-naming-isolation,S90410,18,2,0
4234,Blue,228,color-naming-isolation,S90410,18,2,0
4235,VeryUnlikely,0.147540984,probability-language-generation,S90410,18,2,0
4236,Unlikely,0.31147541,probability-language-generation,S90410,18,2,0
4237,VeryLikely,0.967213115,probability-language-generation,S90410,18,2,0
4238,Unlikely,0.475409836,probability-language-generation,S90410,18,2,0
4239,Likely,0.803278689,probability-language-generation,S90410,18,2,0
4240,Likely,0.639344262,probability-language-generation,S90410,18,2,0
4241,VeryLikely,0.852459016,probability-language-generation,S61225,11,0,5
4242,extremely Unlikely,0.032786885,probability-language-generation,S61225,11,0,5
4243,quite Likely,0.68852459,probability-language-generation,S61225,11,0,5
4244,SomewhatUnlikely,0.196721311,probability-language-generation,S61225,11,0,5
4245,Likely,0.524590164,probability-language-generation,S61225,11,0,5
4246,quite Unlikely,0.360655738,probability-language-generation,S61225,11,0,5
4247,Pink,306,color-naming-isolation,S61225,11,0,5
4248,Red,6,color-naming-isolation,S61225,11,0,5
4249,Blue,246,color-naming-isolation,S61225,11,0,5
4250,lemon,66,color-naming-isolation,S61225,11,0,5
4251,teal,186,color-naming-isolation,S61225,11,0,5
4252,Green,126,color-naming-isolation,S61225,11,0,5
4253,Green,114,color-naming-isolation,S83995,19,1,1
4254,Blue,174,color-naming-isolation,S83995,19,1,1
4255,Reject,54,color-naming-isolation,S83995,19,1,1
4256,Blue,234,color-naming-isolation,S83995,19,1,1
4257,Red,354,color-naming-isolation,S83995,19,1,1
4258,Reject,294,color-naming-isolation,S83995,19,1,1
4259,Unlikely,0.327868852,probability-language-generation,S83995,19,1,1
4260,Unlikely,0.491803279,probability-language-generation,S83995,19,1,1
4261,Unlikely,0.163934426,probability-language-generation,S83995,19,1,1
4262,Likely,0.655737705,probability-language-generation,S83995,19,1,1
4263,Likely,0.983606557,probability-language-generation,S83995,19,1,1
4264,Likely,0.819672131,probability-language-generation,S83995,19,1,1
4265,SomewhatUnlikely,0.409836066,probability-language-generation,S84072,14,3,2
